Instance,Terminal,Layer,X location,Y location,Voltage
_606_,VGND,li1,14.7200,59.8400,0.000216
_605_,VGND,li1,57.9600,27.2000,0.000318
_604_,VGND,li1,40.4800,32.6400,0.000391
_603_,VGND,li1,50.1400,43.5200,0.000327
_602_,VGND,li1,17.9400,32.6400,0.000184
_601_,VGND,li1,68.5400,54.4000,0.001080
_600_,VGND,li1,76.3600,27.2000,0.000345
_599_,VGND,li1,11.9600,114.2400,0.000217
_598_,VGND,li1,28.9800,119.6800,0.000263
_597_,VGND,li1,12.4200,76.1600,0.000216
_596_,VGND,li1,11.9600,97.9200,0.000164
_595_,VGND,li1,46.0000,119.6800,0.000498
_594_,VGND,li1,13.8000,87.0400,0.000241
_593_,VGND,li1,67.1600,119.6800,0.000761
_592_,VGND,li1,63.9400,76.1600,0.000808
_591_,VGND,li1,13.3400,108.8000,0.000304
_590_,VGND,li1,30.8200,125.1200,0.000124
_589_,VGND,li1,12.8800,70.7200,0.000246
_588_,VGND,li1,11.9600,103.3600,0.000257
_587_,VGND,li1,48.7600,125.1200,0.000245
_586_,VGND,li1,13.3400,81.6000,0.000239
_585_,VGND,li1,74.5200,119.6800,0.000814
_584_,VGND,li1,65.7800,76.1600,0.000829
_583_,VGND,li1,40.4800,92.4800,0.000345
_582_,VGND,li1,40.0200,103.3600,0.000572
_581_,VGND,li1,53.3600,76.1600,0.000677
_580_,VGND,li1,61.1800,92.4800,0.000566
_579_,VGND,li1,61.6400,108.8000,0.000988
_578_,VGND,li1,38.6400,76.1600,0.000456
_577_,VGND,li1,87.8600,103.3600,0.001385
_576_,VGND,li1,82.3400,87.0400,0.001104
_575_,VGND,li1,38.6400,97.9200,0.000236
_574_,VGND,li1,36.3400,108.8000,0.000560
_573_,VGND,li1,51.9800,81.6000,0.000624
_572_,VGND,li1,61.1800,97.9200,0.000403
_571_,VGND,li1,61.1800,114.2400,0.000658
_570_,VGND,li1,36.8000,76.1600,0.000425
_569_,VGND,li1,74.0600,103.3600,0.001191
_568_,VGND,li1,79.1200,92.4800,0.000671
_567_,VGND,li1,30.8200,92.4800,0.000219
_566_,VGND,li1,29.9000,103.3600,0.000354
_565_,VGND,li1,46.0000,76.1600,0.000546
_564_,VGND,li1,50.1400,92.4800,0.000458
_563_,VGND,li1,51.5200,108.8000,0.000836
_562_,VGND,li1,31.2800,81.6000,0.000332
_561_,VGND,li1,66.2400,103.3600,0.001088
_560_,VGND,li1,74.0600,87.0400,0.000993
_559_,VGND,li1,106.7200,76.1600,0.001117
_558_,VGND,li1,115.0000,87.0400,0.001261
_557_,VGND,li1,113.6200,70.7200,0.001252
_556_,VGND,li1,111.3200,59.8400,0.001194
_555_,VGND,li1,105.8000,48.9600,0.000985
_554_,VGND,li1,115.9200,76.1600,0.001140
_553_,VGND,li1,116.8400,81.6000,0.000974
_552_,VGND,li1,115.0000,65.2800,0.000998
_551_,VGND,li1,114.5400,59.8400,0.001201
_550_,VGND,li1,115.0000,48.9600,0.000997
_549_,VGND,li1,67.6200,125.1200,0.000314
_548_,VGND,li1,79.5800,125.1200,0.000339
_547_,VGND,li1,66.7000,81.6000,0.000762
_546_,VGND,li1,64.8600,119.6800,0.000738
_545_,VGND,li1,66.2400,125.1200,0.000308
_544_,VGND,li1,64.8600,130.5600,0.000065
_543_,VGND,li1,86.9400,125.1200,0.000347
_542_,VGND,li1,119.6000,81.6000,0.000977
_541_,VGND,li1,114.0800,108.8000,0.001325
_540_,VGND,li1,99.8200,97.9200,0.000560
_539_,VGND,li1,115.9200,92.4800,0.000762
_538_,VGND,li1,101.6600,81.6000,0.000950
_537_,VGND,li1,100.7400,92.4800,0.000737
_536_,VGND,li1,119.1400,108.8000,0.001328
_535_,VGND,li1,109.9400,97.9200,0.000576
_534_,VGND,li1,116.8400,92.4800,0.000762
_533_,VGND,li1,113.1600,87.0400,0.001259
_532_,VGND,li1,110.8600,103.3600,0.001512
_531_,VGND,li1,12.8800,114.2400,0.000217
_530_,VGND,li1,36.3400,125.1200,0.000161
_529_,VGND,li1,18.8600,70.7200,0.000242
_528_,VGND,li1,14.7200,97.9200,0.000161
_527_,VGND,li1,51.0600,125.1200,0.000256
_526_,VGND,li1,22.5400,87.0400,0.000229
_525_,VGND,li1,86.9400,125.1200,0.000347
_524_,VGND,li1,69.0000,65.2800,0.000749
_523_,VGND,li1,33.8100,54.4000,0.000479
_522_,VGND,li1,33.8100,59.8400,0.000371
_521_,VGND,li1,61.8700,21.7600,0.000197
_520_,VGND,li1,46.6900,10.8800,0.000070
_519_,VGND,li1,53.1300,54.4000,0.000850
_518_,VGND,li1,30.1300,21.7600,0.000071
_517_,VGND,li1,85.3300,43.5200,0.000458
_516_,VGND,li1,79.8100,16.3200,0.000613
_515_,VGND,li1,80.7300,65.2800,0.000855
_514_,VGND,li1,33.8100,92.4800,0.000272
_513_,VGND,li1,30.5900,108.8000,0.000434
_512_,VGND,li1,49.9100,70.7200,0.000727
_511_,VGND,li1,52.6700,97.9200,0.000350
_510_,VGND,li1,53.1300,103.3600,0.000862
_509_,VGND,li1,29.2100,76.1600,0.000290
_508_,VGND,li1,76.5900,97.9200,0.000471
_507_,VGND,li1,73.3700,92.4800,0.000646
_506_,VGND,li1,38.4100,54.4000,0.000572
_505_,VGND,li1,40.2500,65.2800,0.000396
_504_,VGND,li1,72.4500,10.8800,0.000109
_503_,VGND,li1,52.6700,10.8800,0.000081
_502_,VGND,li1,62.3300,54.4000,0.001002
_501_,VGND,li1,36.5700,21.7600,0.000105
_500_,VGND,li1,92.6900,48.9600,0.000955
_499_,VGND,li1,85.3300,21.7600,0.000238
_498_,VGND,li1,87.6300,59.8400,0.001047
_497_,VGND,li1,28.2900,43.5200,0.000164
_496_,VGND,li1,24.1500,54.4000,0.000260
_495_,VGND,li1,66.0100,27.2000,0.000331
_494_,VGND,li1,48.9900,27.2000,0.000299
_493_,VGND,li1,59.5700,48.9600,0.000745
_492_,VGND,li1,29.2100,38.0800,0.000193
_491_,VGND,li1,76.5900,43.5200,0.000436
_490_,VGND,li1,85.3300,38.0800,0.000726
_489_,VGND,li1,78.4300,65.2800,0.000821
_488_,VGND,li1,35.6500,43.5200,0.000228
_487_,VGND,li1,32.4300,59.8400,0.000333
_486_,VGND,li1,64.6300,10.8800,0.000099
_485_,VGND,li1,45.3100,21.7600,0.000138
_484_,VGND,li1,53.5900,65.2800,0.000576
_483_,VGND,li1,29.2100,21.7600,0.000071
_482_,VGND,li1,89.4700,43.5200,0.000464
_481_,VGND,li1,80.7300,21.7600,0.000232
_480_,VGND,li1,87.1700,59.8400,0.001047
_479_,VGND,li1,13.1100,48.9600,0.000238
_478_,VGND,li1,12.1900,59.8400,0.000217
_477_,VGND,li1,54.9700,38.0800,0.000497
_476_,VGND,li1,37.4900,38.0800,0.000297
_475_,VGND,li1,52.2100,43.5200,0.000341
_474_,VGND,li1,20.4700,38.0800,0.000133
_473_,VGND,li1,72.4500,43.5200,0.000426
_472_,VGND,li1,80.7300,32.6400,0.000718
_471_,VGND,li1,76.5900,54.4000,0.001221
_470_,VGND,li1,24.6100,38.0800,0.000132
_469_,VGND,li1,24.1500,65.2800,0.000162
_468_,VGND,li1,64.1700,38.0800,0.000590
_467_,VGND,li1,46.6900,38.0800,0.000408
_466_,VGND,li1,59.5700,54.4000,0.000957
_465_,VGND,li1,27.3700,27.2000,0.000152
_464_,VGND,li1,74.2900,54.4000,0.001187
_463_,VGND,li1,79.8100,43.5200,0.000445
_462_,VGND,li1,78.8900,59.8400,0.000959
_461_,VGND,li1,41.6300,43.5200,0.000266
_460_,VGND,li1,41.6300,54.4000,0.000644
_459_,VGND,li1,72.4500,16.3200,0.000589
_458_,VGND,li1,55.4300,21.7600,0.000179
_457_,VGND,li1,67.3900,59.8400,0.000832
_456_,VGND,li1,38.4100,10.8800,0.000054
_455_,VGND,li1,90.3900,54.4000,0.001384
_454_,VGND,li1,92.2300,16.3200,0.000630
_453_,VGND,li1,86.2500,65.2800,0.000897
_452_,VGND,li1,87.1700,65.2800,0.000897
_451_,VGND,li1,28.2900,114.2400,0.000233
_450_,VGND,li1,42.0900,125.1200,0.000201
_449_,VGND,li1,24.1500,76.1600,0.000198
_448_,VGND,li1,23.6900,103.3600,0.000243
_447_,VGND,li1,59.5700,119.6800,0.000682
_446_,VGND,li1,33.8100,87.0400,0.000382
_445_,VGND,li1,85.3300,119.6800,0.000903
_444_,VGND,li1,72.4500,87.0400,0.000993
_443_,VGND,li1,78.4300,81.6000,0.000861
_442_,VGND,li1,17.2500,48.9600,0.000237
_441_,VGND,li1,16.3300,59.8400,0.000216
_440_,VGND,li1,57.2700,32.6400,0.000566
_439_,VGND,li1,41.6300,38.0800,0.000333
_438_,VGND,li1,57.2700,54.4000,0.000893
_437_,VGND,li1,22.7700,27.2000,0.000129
_436_,VGND,li1,67.8500,48.9600,0.000816
_435_,VGND,li1,82.1100,27.2000,0.000346
_434_,VGND,li1,78.8900,59.8400,0.000959
_433_,VGND,li1,84.6400,65.2800,0.000873
_432_,VGND,li1,13.5700,119.6800,0.000178
_431_,VGND,li1,29.2100,119.6800,0.000263
_430_,VGND,li1,14.4900,76.1600,0.000213
_429_,VGND,li1,8.9700,97.9200,0.000165
_428_,VGND,li1,48.9900,114.2400,0.000524
_427_,VGND,li1,15.4100,81.6000,0.000236
_426_,VGND,li1,72.4500,114.2400,0.000761
_425_,VGND,li1,65.0900,81.6000,0.000762
_424_,VGND,li1,72.4500,76.1600,0.000897
_423_,VGND,li1,14.9500,108.8000,0.000302
_422_,VGND,li1,32.4300,114.2400,0.000271
_421_,VGND,li1,10.3500,76.1600,0.000216
_420_,VGND,li1,14.4900,92.4800,0.000152
_419_,VGND,li1,48.0700,119.6800,0.000546
_418_,VGND,li1,15.8700,87.0400,0.000238
_417_,VGND,li1,80.2700,119.6800,0.000870
_416_,VGND,li1,72.4500,70.7200,0.001052
_415_,VGND,li1,78.8900,76.1600,0.000955
_414_,VGND,li1,44.3900,97.9200,0.000286
_413_,VGND,li1,46.6900,108.8000,0.000757
_412_,VGND,li1,59.5700,76.1600,0.000755
_411_,VGND,li1,64.6300,92.4800,0.000591
_410_,VGND,li1,69.2300,108.8000,0.001083
_409_,VGND,li1,39.7900,87.0400,0.000486
_408_,VGND,li1,85.3300,108.8000,0.001232
_407_,VGND,li1,84.8700,92.4800,0.000695
_406_,VGND,li1,86.2500,76.1600,0.001013
_405_,VGND,li1,39.7900,87.0400,0.000486
_404_,VGND,li1,42.0900,108.8000,0.000674
_403_,VGND,li1,53.5900,81.6000,0.000648
_402_,VGND,li1,58.1900,87.0400,0.000763
_401_,VGND,li1,60.4900,103.3600,0.000995
_400_,VGND,li1,38.4100,70.7200,0.000517
_399_,VGND,li1,79.8100,103.3600,0.001282
_398_,VGND,li1,85.3300,92.4800,0.000695
_397_,VGND,li1,81.1900,70.7200,0.001123
_396_,VGND,li1,32.4300,97.9200,0.000195
_395_,VGND,li1,33.8100,103.3600,0.000469
_394_,VGND,li1,48.0700,76.1600,0.000600
_393_,VGND,li1,51.2900,87.0400,0.000660
_392_,VGND,li1,52.6700,108.8000,0.000836
_391_,VGND,li1,29.2100,76.1600,0.000290
_390_,VGND,li1,72.4500,103.3600,0.001191
_389_,VGND,li1,71.5300,97.9200,0.000451
_388_,VGND,li1,72.9100,81.6000,0.000826
_387_,VGND,li1,20.9300,114.2400,0.000199
_386_,VGND,li1,37.4900,125.1200,0.000177
_385_,VGND,li1,20.9300,65.2800,0.000163
_384_,VGND,li1,18.6300,103.3600,0.000251
_383_,VGND,li1,54.5100,125.1200,0.000269
_382_,VGND,li1,21.3900,81.6000,0.000229
_381_,VGND,li1,80.7300,125.1200,0.000339
_380_,VGND,li1,70.1500,70.7200,0.001032
_379_,VGND,li1,78.4300,70.7200,0.001102
_378_,VGND,li1,87.6300,70.7200,0.001165
_377_,VGND,li1,66.4700,114.2400,0.000719
_376_,VGND,li1,62.7900,65.2800,0.000686
_375_,VGND,li1,60.4900,48.9600,0.000745
_374_,VGND,li1,60.4900,59.8400,0.000754
_373_,VGND,li1,66.7000,108.8000,0.001037
_372_,VGND,li1,62.3300,108.8000,0.000988
_371_,VGND,li1,60.4900,114.2400,0.000658
_370_,VGND,li1,54.9700,119.6800,0.000614
_369_,VGND,li1,43.4700,87.0400,0.000537
_368_,VGND,li1,34.7300,32.6400,0.000293
_367_,VGND,li1,26.4500,32.6400,0.000176
_366_,VGND,li1,36.5700,21.7600,0.000105
_365_,VGND,li1,46.4600,87.0400,0.000595
_364_,VGND,li1,38.8700,81.6000,0.000475
_363_,VGND,li1,36.5700,87.0400,0.000431
_362_,VGND,li1,22.7700,87.0400,0.000229
_361_,VGND,li1,84.8700,108.8000,0.001232
_360_,VGND,li1,85.3300,54.4000,0.001344
_359_,VGND,li1,75.6700,48.9600,0.000871
_358_,VGND,li1,89.9300,48.9600,0.000945
_357_,VGND,li1,83.7200,114.2400,0.000874
_356_,VGND,li1,80.7300,119.6800,0.000870
_355_,VGND,li1,88.5500,108.8000,0.001250
_354_,VGND,li1,79.3500,103.3600,0.001282
_353_,VGND,li1,83.0300,81.6000,0.000887
_352_,VGND,li1,89.4700,32.6400,0.000736
_351_,VGND,li1,82.5700,32.6400,0.000724
_350_,VGND,li1,88.0900,21.7600,0.000240
_349_,VGND,li1,84.6400,87.0400,0.001122
_348_,VGND,li1,77.9700,92.4800,0.000671
_347_,VGND,li1,81.1900,87.0400,0.001104
_346_,VGND,li1,75.2100,76.1600,0.000923
_345_,VGND,li1,87.6300,81.6000,0.000906
_344_,VGND,li1,89.0100,92.4800,0.000707
_343_,VGND,li1,99.1300,70.7200,0.001216
_342_,VGND,li1,97.2900,76.1600,0.001078
_341_,VGND,li1,91.0800,70.7200,0.001183
_340_,VGND,li1,87.1700,76.1600,0.001013
_339_,VGND,li1,85.1000,70.7200,0.001150
_338_,VGND,li1,91.3100,65.2800,0.000926
_337_,VGND,li1,93.6100,59.8400,0.001092
_336_,VGND,li1,102.3500,70.7200,0.001226
_335_,VGND,li1,92.6900,76.1600,0.001055
_334_,VGND,li1,93.6100,65.2800,0.000937
_333_,VGND,li1,92.0000,59.8400,0.001092
_332_,VGND,li1,92.6900,54.4000,0.001404
_331_,VGND,li1,99.1300,54.4000,0.001466
_330_,VGND,li1,94.9900,76.1600,0.001067
_329_,VGND,li1,115.2300,54.4000,0.001521
_328_,VGND,li1,104.6500,119.6800,0.000996
_327_,VGND,li1,104.1900,125.1200,0.000353
_326_,VGND,li1,97.2900,114.2400,0.000919
_325_,VGND,li1,101.6600,119.6800,0.000989
_324_,VGND,li1,101.4300,125.1200,0.000352
_323_,VGND,li1,100.5100,114.2400,0.000920
_322_,VGND,li1,93.6100,108.8000,0.001281
_321_,VGND,li1,94.9900,119.6800,0.000964
_320_,VGND,li1,96.8300,108.8000,0.001290
_319_,VGND,li1,97.2900,114.2400,0.000919
_318_,VGND,li1,90.3900,97.9200,0.000527
_317_,VGND,li1,94.0700,114.2400,0.000918
_316_,VGND,li1,92.4600,103.3600,0.001432
_315_,VGND,li1,90.8500,108.8000,0.001264
_314_,VGND,li1,94.0700,103.3600,0.001444
_313_,VGND,li1,92.6900,97.9200,0.000535
_312_,VGND,li1,85.7900,103.3600,0.001360
_311_,VGND,li1,119.8300,97.9200,0.000586
_310_,VGND,li1,122.8200,97.9200,0.000586
_309_,VGND,li1,118.2200,103.3600,0.001518
_308_,VGND,li1,118.2200,103.3600,0.001518
_307_,VGND,li1,116.3800,97.9200,0.000584
_306_,VGND,li1,108.7900,92.4800,0.000751
_305_,VGND,li1,113.3900,97.9200,0.000582
_304_,VGND,li1,114.0800,103.3600,0.001515
_303_,VGND,li1,119.3700,54.4000,0.001523
_302_,VGND,li1,118.9100,65.2800,0.001001
_301_,VGND,li1,115.6900,65.2800,0.000998
_300_,VGND,li1,115.9200,70.7200,0.001259
_299_,VGND,li1,116.1500,76.1600,0.001140
_298_,VGND,li1,113.8500,65.2800,0.000993
_297_,VGND,li1,116.1500,54.4000,0.001521
_296_,VGND,li1,118.4500,54.4000,0.001523
_295_,VGND,li1,120.2900,54.4000,0.001524
_294_,VGND,li1,112.4700,54.4000,0.001515
_293_,VGND,li1,118.4500,59.8400,0.001206
_292_,VGND,li1,119.8300,70.7200,0.001262
_291_,VGND,li1,119.3700,76.1600,0.001143
_290_,VGND,li1,46.2300,114.2400,0.000483
_289_,VGND,li1,46.6900,48.9600,0.000603
_288_,VGND,li1,24.1500,48.9600,0.000234
_287_,VGND,li1,39.7900,48.9600,0.000491
_286_,VGND,li1,46.0000,103.3600,0.000722
_285_,VGND,li1,39.3300,92.4800,0.000345
_284_,VGND,li1,39.7900,114.2400,0.000404
_283_,VGND,li1,21.3900,114.2400,0.000199
_282_,VGND,li1,43.0100,114.2400,0.000447
_281_,VGND,li1,45.3100,65.2800,0.000473
_280_,VGND,li1,23.6900,59.8400,0.000203
_279_,VGND,li1,39.3300,59.8400,0.000460
_278_,VGND,li1,42.7800,114.2400,0.000447
_277_,VGND,li1,37.9500,119.6800,0.000407
_276_,VGND,li1,48.9900,114.2400,0.000524
_275_,VGND,li1,37.9500,108.8000,0.000560
_274_,VGND,li1,60.4900,81.6000,0.000719
_273_,VGND,li1,72.4500,38.0800,0.000667
_272_,VGND,li1,64.1700,32.6400,0.000629
_271_,VGND,li1,68.7700,21.7600,0.000214
_270_,VGND,li1,59.3400,81.6000,0.000696
_269_,VGND,li1,54.9700,76.1600,0.000677
_268_,VGND,li1,47.1500,81.6000,0.000575
_267_,VGND,li1,21.8500,76.1600,0.000202
_266_,VGND,li1,58.1900,97.9200,0.000381
_265_,VGND,li1,54.9700,38.0800,0.000497
_264_,VGND,li1,49.4500,32.6400,0.000488
_263_,VGND,li1,52.2100,21.7600,0.000167
_262_,VGND,li1,55.2000,97.9200,0.000367
_261_,VGND,li1,23.6900,97.9200,0.000143
_260_,VGND,li1,67.8500,92.4800,0.000614
_259_,VGND,li1,57.7300,92.4800,0.000533
_258_,VGND,li1,120.7500,103.3600,0.001518
_257_,VGND,li1,116.6100,97.9200,0.000584
_256_,VGND,li1,112.0100,103.3600,0.001512
_255_,VGND,li1,115.2300,97.9200,0.000584
_254_,VGND,li1,89.4700,65.2800,0.000911
_253_,VGND,li1,72.4500,108.8000,0.001109
_252_,VGND,li1,71.0700,108.8000,0.001109
